#: table_doi: 10.17182/hepdata.133152.v1/t43
#: name: Table 43
#: description: The $p_{T}$-differential $v_2$ measured with four-particle correlations for different particle species and centralities in Pb--Pb collisions at $\sqrt{s_{\mathrm{NN}}} = 5.02$ TeV.
#: data_file: table_43.yaml
#: keyword phrases: Anisotropic flow
#: keyword reactions: Pb Pb
#: SQRT(S_NN) [TeV],5.02
#: ABS(ETA),< 0.8
#: CENTRALITY,10-20%
PT [GeV/c],$v_2\{\mathrm{4}\}$,Stat +,Stat -,Syst +,Syst -
1.25,0.023806,0.0189,-0.0189,0.0010276,-0.0010276
1.75,0.060047,0.032816,-0.032816,0.002592,-0.002592
2.5,0.13445,0.018944,-0.018944,0.0058035,-0.0058035
3.5,0.11874,0.028512,-0.028512,0.0051256,-0.0051256
5.0,0.096798,0.044567,-0.044567,0.0041783,-0.0041783

