#: table_doi: 10.17182/hepdata.133152.v1/t45
#: name: Table 45
#: description: The $p_{T}$-differential $v_2$ measured with four-particle correlations for different particle species and centralities in Pb--Pb collisions at $\sqrt{s_{\mathrm{NN}}} = 5.02$ TeV.
#: data_file: table_45.yaml
#: keyword phrases: Anisotropic flow
#: keyword reactions: Pb Pb
#: SQRT(S_NN) [TeV],5.02
#: ABS(ETA),< 0.8
#: CENTRALITY,10-20%
PT [GeV/c],$v_2\{\mathrm{4}\}$,Stat +,Stat -,Syst +,Syst -
1.25,0.0068936,0.015093,-0.015093,0.0,-0.0
1.75,0.049233,0.009613,-0.009613,0.00058316,-0.00058316
2.25,0.070938,0.0064823,-0.0064823,0.00084025,-0.00084025
2.75,0.10575,0.0074807,-0.0074807,0.00095854,-0.00095854
3.25,0.13727,0.010711,-0.010711,0.0012443,-0.0012443
3.75,0.15106,0.018283,-0.018283,0.0033405,-0.0033405
4.5,0.15884,0.012029,-0.012029,0.0035125,-0.0035125
5.5,0.11843,0.031688,-0.031688,0.0010735,-0.0010735

