#: table_doi: 10.17182/hepdata.133152.v1/t173
#: name: Table 173
#: description: The ratio $v_2\{4\}/v_2\{2,|\Delta \eta| > 0.8\}$ as a function of $p_{T}$ for different particle species and centralities in Pb--Pb collisions at $\sqrt{s_{\mathrm{NN}}} = 5.02$ TeV.
#: data_file: table_173.yaml
#: keyword phrases: Anisotropic flow
#: keyword reactions: Pb Pb
#: SQRT(S_NN) [TeV],5.02
#: ABS(ETA),< 0.8
#: CENTRALITY,10-20%
PT [GeV/c],"$v_2\{\mathrm{4}\}/v_2\{\mathrm{2, |\Delta\eta|>0.8}\}$",Stat +,Stat -,Syst +,Syst -
0.8,0.8568,0.011962,-0.011962,0.010966,-0.010966
1.3,0.90013,0.011001,-0.011001,0.0081165,-0.0081165
1.75,0.87665,0.0040847,-0.0040847,0.0056743,-0.0056743
2.25,0.88248,0.0058926,-0.0058926,0.003382,-0.003382
2.75,0.87256,0.012645,-0.012645,0.0098952,-0.0098952
3.5,0.84538,0.013587,-0.013587,0.009587,-0.009587
5.0,0.94253,0.044059,-0.044059,0.010689,-0.010689

