#: table_doi: 10.17182/hepdata.133152.v1/t77
#: name: Table 77
#: description: The dependence of the mean value of $v_2$ ($\langle v_2 \rangle$) on $p_{T}$ for different particle species and centralities in Pb--Pb collisions at $\sqrt{s_{\mathrm{NN}}} = 5.02$ TeV.
#: data_file: table_77.yaml
#: keyword phrases: Anisotropic flow
#: keyword reactions: Pb Pb
#: SQRT(S_NN) [TeV],5.02
#: ABS(ETA),< 0.8
#: CENTRALITY,10-20%
PT [GeV/c],$\langle v_2 \rangle$,Stat +,Stat -,Syst +,Syst -
0.8,0.054901,0.0005054,-0.0005054,0.00037607,-0.00037607
1.3,0.089819,0.00066522,-0.00066522,0.00039731,-0.00039731
1.75,0.11628,0.00048132,-0.00048132,0.00022925,-0.00022925
2.25,0.13649,0.00060207,-0.00060207,0.00059223,-0.00059223
2.75,0.14968,0.00093921,-0.00093921,0.0016186,-0.0016186
3.5,0.14964,0.0014282,-0.0014282,0.00090301,-0.00090301
5.0,0.12531,0.0025685,-0.0025685,0.00080333,-0.00080333

