#: table_doi: 10.17182/hepdata.133152.v1/t63
#: name: Table 63
#: description: The $p_{T}$-differential $v_2$ measured with four-particle correlations for different particle species and centralities in Pb--Pb collisions at $\sqrt{s_{\mathrm{NN}}} = 5.02$ TeV.
#: data_file: table_63.yaml
#: keyword phrases: Anisotropic flow
#: keyword reactions: Pb Pb
#: SQRT(S_NN) [TeV],5.02
#: ABS(ETA),< 0.8
#: CENTRALITY,30-40%
PT [GeV/c],$v_2\{\mathrm{4}\}$,Stat +,Stat -,Syst +,Syst -
1.25,0.061048,0.0095209,-0.0095209,0.0,-0.0
1.75,0.097453,0.0057826,-0.0057826,0.00088329,-0.00088329
2.25,0.14628,0.0065269,-0.0065269,0.0013258,-0.0013258
2.75,0.17876,0.0069366,-0.0069366,0.0016202,-0.0016202
3.25,0.20523,0.006747,-0.006747,0.0018601,-0.0018601
3.75,0.22012,0.0091743,-0.0091743,0.0019952,-0.0019952
4.5,0.24,0.012342,-0.012342,0.0021753,-0.0021753
5.5,0.20418,0.022524,-0.022524,0.0018506,-0.0018506

